""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-324-3p"	108.822163742182	5.73766885211843e+32	111.055777691197	46.8015070153162	6.88748414298919e-10	2.78036859877511e-09
"hsa-miR-143-3p"	3346.71564157898	Inf	3318.99501897448	46.679897844823	7.01178993675592e-10	2.81572925732555e-09
"hsa-let-7g"	271.285807984206	4.62557365904897e+81	271.034892563421	46.6389789131247	7.05419217916494e-10	2.81800281323933e-09
"hsa-miR-148b-3p"	809.976162072306	6.71615261891023e+243	802.98756405263	46.357166904022	7.35432192382229e-10	2.92267612205787e-09
"hsa-miR-145-3p"	109.636736504674	1.00912813482343e+33	111.772213988861	46.2281192697909	7.49661865854448e-10	2.95162483697386e-09
"hsa-let-7b"	6604.23412834457	Inf	6577.54619353048	46.2213845223726	7.50413094145898e-10	2.95162483697386e-09
"ebv-miR-BART3-3p"	82.6417536830935	7.54478299299199e+24	82.7178490662376	46.1489957324166	7.58542354748785e-10	2.96837748006285e-09
"hsa-miR-30a-3p"	150.058424684343	1.48623310955489e+45	150.373255638476	46.0386127804534	7.71133185997452e-10	3.00233072923881e-09
"hsa-miR-498-5p"	499.567896483071	2.42617270307859e+150	506.197015096477	45.981539373916	7.77736986973987e-10	3.01274883337903e-09
"hsa-miR-34b-5p&hsa-miR-34b-3p"	1985.60374039435	Inf	2055.59301069056	45.9167802183251	7.85308615505137e-10	3.02679250297709e-09
"kshv-miR-K12-3-5p"	288.142031210463	5.48775110528788e+86	283.963197028976	45.7489868354075	8.05322700329347e-10	3.08841255576305e-09
"hsa-miR-891a-5p"	400.395656194193	3.3970555447666e+120	387.087679176102	45.6032579379745	8.23179768719118e-10	3.13206662787592e-09
