""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hcmv-miR-UL36-3p"	82.9313269535863	9.22182747949665e+24	80.0836334694064	40.9026036635201	3.28047572655828e-09	1.53194491482281e-08
"ebv-miR-BART19-5p"	89.2768380701331	7.49904875457031e+26	87.431221537526	40.8788499950099	3.2930739899022e-09	1.53194491482281e-08
"hsa-miR-556-3p"	87.3819352863246	2.01643209028537e+26	87.9590852196616	40.8741392901347	3.29557902145715e-09	1.53194491482281e-08
"hsa-miR-431-3p"	117.207758986122	1.91889485926419e+35	117.916107253214	40.6726806069019	3.40479011497888e-09	1.57317711939084e-08
"hsa-miR-520g-3p"	95.2973497302034	4.86811440599888e+28	99.2833408096438	40.5175604862811	3.49172311114367e-09	1.59099952914331e-08
"kshv-miR-K12-11-3p"	111.040265331372	2.66962703199889e+33	113.059119921272	40.4714132878204	3.51807602434033e-09	1.59099952914331e-08
"hsa-miR-940"	106.431590107795	1.09421108131807e+32	106.98795851312	40.4614854857736	3.52377528138094e-09	1.59099952914331e-08
"hsa-miR-449a"	104.34307717895	2.57274101851557e+31	104.694747434697	40.4454297057309	3.53301492480709e-09	1.59099952914331e-08
"kshv-miR-K12-9-3p"	75.7661277499024	6.42505882203862e+22	75.1484365383356	40.4210838802123	3.54707848088012e-09	1.59099952914331e-08
"hsa-miR-561-3p"	95.7151985511645	6.50347993751446e+28	95.0304138116868	40.1279124280246	3.72158976523681e-09	1.65956938949804e-08
"hsa-miR-150-3p"	89.7083601777935	1.01136349861642e+27	91.2274354792367	39.9503424564743	3.83208749980065e-09	1.6903147129119e-08
"hsa-miR-15b-3p"	108.589356710181	4.88262735143041e+32	107.888873862623	39.9463542582664	3.83461225614954e-09	1.6903147129119e-08
"ebv-miR-BART13-5p"	95.7843967545372	6.82301835646075e+28	94.9606796447791	39.848678353726	3.8970481316701e-09	1.70802052399484e-08
"kshv-miR-K12-2"	93.0571331163443	1.03035854823785e+28	91.09669304172	39.7220014498991	3.97977179956612e-09	1.73210028305222e-08
"hsa-miR-362-3p"	123.027827144193	1.08409232996426e+37	123.406944728562	39.6644690858643	4.0180079891429e-09	1.73210028305222e-08
"hsa-miR-370-3p"	102.911168021633	9.5356096249493e+30	103.102813831826	39.6618819790997	4.01973729313293e-09	1.73210028305222e-08
"hsa-miR-449b-5p"	95.6865283544557	6.37551417457243e+28	96.0275321403392	39.2549244971837	4.30274091829193e-09	1.8369423653062e-08
"hsa-miR-130a-5p"	97.7228068494277	2.61514709720903e+29	95.5412847339834	39.2160696574612	4.33094003020156e-09	1.8369423653062e-08
"hsa-miR-490-5p"	123.761730094961	1.80298898648376e+37	123.248596899752	39.2021533111268	4.34109156375216e-09	1.8369423653062e-08
"hsa-miR-323b-5p"	105.121758148114	4.41369582064212e+31	105.489668718958	39.1779038078412	4.35884629055708e-09	1.8369423653062e-08
"ebv-miR-BART8-5p"	94.4995040696448	2.80017581520386e+28	91.7297811571274	39.0822538597341	4.42969759634686e-09	1.85224763698616e-08
"hsa-miR-100-3p"	73.6351005172349	1.46681042999057e+22	71.3053518720153	39.0638754521789	4.44346238859784e-09	1.85224763698616e-08
"hsa-miR-377-5p"	138.925661091516	6.61898132860855e+41	144.285834901969	38.919991426577	4.55294377546889e-09	1.88762587880251e-08
"hsa-miR-1296-5p"	128.455519946311	4.66621357132094e+38	124.811426409713	38.7101813073508	4.71819828899615e-09	1.94562262777422e-08
"hsa-miR-935"	112.748227379443	8.7216448732803e+33	111.449623469389	38.544202289324	4.85382910721964e-09	1.99084862312164e-08
"hsa-miR-563"	85.0628382385066	4.04078577004361e+25	84.1300848823893	38.2888534676066	5.0713445238387e-09	2.06342099708423e-08
