""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-874-3p"	251.264021122373	4.3451741678472e+75	256.049647594414	26.1598940334177	6.22354817495267e-08	1.55522414613427e-07
"hsa-miR-23a-5p"	119.844917043123	1.19375404954406e+36	122.220302926364	26.1589954150411	6.22495192781252e-08	1.55522414613427e-07
"hsa-miR-601"	160.111429383021	1.5788573489667e+48	160.366313972565	26.1392658956887	6.25586379979764e-08	1.55787257611844e-07
"hsa-miR-452-5p"	114.834713713739	3.70419099244431e+34	114.641203947893	26.1121180388756	6.29868754499679e-08	1.56346063010114e-07
"hsa-miR-450a-5p"	127.430613937754	2.29317480280386e+38	128.391017867266	26.0701360336078	6.36557642442525e-08	1.5749668121078e-07
"hsa-miR-888-5p"	67.685816529869	2.37389254452802e+20	67.0851231010831	26.054105956747	6.39133192832396e-08	1.57625453023295e-07
"hsa-miR-34c-5p"	207.985855503407	4.07362624841861e+62	209.021126334389	26.0110995133033	6.46102433648997e-08	1.58833514938712e-07
"hsa-miR-660-5p"	134.613633623368	3.33228045591578e+40	134.260906953102	25.9941347439092	6.48875594264395e-08	1.59005616869262e-07
"hsa-miR-384"	74.8173627964945	3.32866736582448e+22	79.1628987022604	25.9658309434668	6.53532818669277e-08	1.59636838190871e-07
"hsa-miR-7-1-3p"	128.172377519739	3.83468989479937e+38	127.950175868021	25.9239015382734	6.60502874181957e-08	1.60827207777004e-07
"hsa-miR-218-2-3p"	125.605264982213	6.47071650556074e+37	121.520498157557	25.8999419611416	6.64524107080323e-08	1.61294300674243e-07
"hsa-miR-197-3p"	425.147706802343	9.5986981636644e+127	414.55000685792	25.8133538833851	6.79293043021802e-08	1.64358916087609e-07
"hsa-miR-93-3p"	92.8779662238141	9.10025935202601e+27	94.5301760174339	25.716129227367	6.96328001855114e-08	1.67880970133278e-07
"hsa-miR-155-3p"	87.6583549047535	2.44227293614893e+26	87.1931704527817	25.7054592744462	6.98227242144926e-08	1.67880970133278e-07
"hsa-miR-18a-3p"	104.260594749101	2.42977682367848e+31	103.366603953179	25.6296396024248	7.11895899176584e-08	1.70632548333887e-07
"hsa-miR-200c-3p"	108.28515285506	3.95438631450834e+32	105.806858060549	25.2834036051676	7.78357782829071e-08	1.85981439074734e-07
"hsa-miR-337-3p"	182.758994101358	1.03738317944251e+55	177.312772444424	25.2557656617688	7.8396360897223e-08	1.86739157789348e-07
"hsa-miR-34b-5p"	105.542642520512	5.90882625880892e+31	108.714395237752	25.1985324536172	7.95720500647995e-08	1.88952824766877e-07
"hsa-miR-517-5p"	105.35163125673	5.17608143454158e+31	105.595107642735	25.1319310334826	8.09657844512083e-08	1.91669002080484e-07
"hsa-miR-600"	264.449436650183	4.04774148769507e+79	270.574199905485	25.1155400917499	8.13130795130658e-08	1.91898867650835e-07
"ebv-miR-BART20-3p"	99.9672208205762	1.23917330823419e+30	99.8862182825816	24.9947961874482	8.39248685520382e-08	1.97455135519673e-07
"hsa-miR-106a-5p"	689.814476938115	4.51698867430489e+207	675.336506278619	24.8971948862845	8.61067024259711e-08	2.01968931989969e-07
"hsa-miR-548a-5p"	80.708861463182	1.97600580594126e+24	81.0569725597603	24.7834368679066	8.87324801447441e-08	2.07493330094569e-07
"hsa-miR-505-3p"	109.319344951424	8.09845058784658e+32	112.21920993942	24.6997847075271	9.07221458017476e-08	2.11501172735381e-07
"hsa-miR-148b-3p"	620.488357447133	6.10390199421237e+186	669.388327326266	24.3114927440124	1.00655983506107e-07	2.3394890711874e-07
"hsa-miR-571"	97.3863886084852	2.07121003002612e+29	101.540651110895	24.2780029356488	1.01569834234536e-07	2.35359706519301e-07
"hsa-miR-548b-5p"	97.877919042979	2.91198775959022e+29	98.2219259565363	24.2422634381759	1.02555610225234e-07	2.36864410991523e-07
"hsa-miR-152-3p"	204.735004152902	4.27934610140553e+61	206.829408961153	24.2321401035234	1.02836830326176e-07	2.36864410991523e-07
"hsa-miR-20b-5p"	196.391983299228	1.31788611088249e+59	189.154668988524	24.0132485466018	1.09139816812376e-07	2.50160923899608e-07
"hsa-miR-138-2-3p"	146.593156331637	1.34566579967663e+44	147.619328694195	24.0091519538205	1.09261941990051e-07	2.50160923899608e-07
"hsa-miR-518e-3p"	109.293969551068	7.95725324607748e+32	104.521068048296	23.9748319086227	1.10291264417648e-07	2.51766070858143e-07
"ebv-miR-BART1-5p"	131.179282544236	3.08246997841342e+39	124.813810099568	23.9571721785339	1.10825253752229e-07	2.52234331240236e-07
"hsa-miR-568"	73.7122935256824	1.54743138303185e+22	73.9203038793766	23.8880351732295	1.12944585014833e-07	2.5629732753366e-07
"hsa-miR-7-2-3p"	190.397233975155	2.06670513233541e+57	182.026298492408	23.8152412127123	1.15226531063494e-07	2.6070427529705e-07
